"","iso2c","country","year","gdp.pc.wdi","cpi.wdi","unempl.wdi","population.wdi","gdp.pc.ppp.wdi"
"442","DK","Denmark",1977,9760.67640014212,11.1391437304287,NA,5088419,NA
"443","DK","Denmark",1978,11810.0343220927,10.0089426978466,NA,5104248,NA
"444","DK","Denmark",1979,13740.9660867201,9.6110555278115,NA,5116801,NA
"445","DK","Denmark",1980,13833.1218709547,12.3053226084198,NA,5123027,NA
"446","DK","Denmark",1981,11984.0125065944,11.7915904936014,NA,5121572,NA
"447","DK","Denmark",1982,11707.410518541,10.089942763696,NA,5117810,NA
"448","DK","Denmark",1983,11768.6552094474,6.90730837789653,NA,5114297,NA
"449","DK","Denmark",1984,11478.4426698508,6.32207864387955,NA,5111619,NA
"450","DK","Denmark",1985,12167.4546279266,4.65237846314666,NA,5113691,NA
"451","DK","Denmark",1986,17146.7046730808,3.72127872127876,NA,5120534,NA
"452","DK","Denmark",1987,21289.1634402937,3.98507103298829,NA,5127024,NA
"453","DK","Denmark",1988,22441.0883137516,4.55019103855507,NA,5129516,NA
"454","DK","Denmark",1989,21799.2779170201,4.7840531561461,NA,5132594,NA
"455","DK","Denmark",1990,26861.7985903092,2.65271612766855,NA,5140939,18795.2976014056
"456","DK","Denmark",1991,26960.9756131977,2.36796046535565,9.10000038146973,5154298,19622.5097511638
"457","DK","Denmark",1992,29526.1656884869,2.10198129337225,9,5171370,20398.7043922059
"458","DK","Denmark",1993,27553.1235090051,1.25098502758073,10.6999998092651,5188628,20795.9176273018
"459","DK","Denmark",1994,29992.2222652903,1.99435742776552,8,5206180,22336.4305390554
"460","DK","Denmark",1995,35351.3807065346,2.09843571156043,7,5233373,23379.1181058367
"461","DK","Denmark",1996,35650.7243420099,2.11136023916288,6.80000019073486,5263074,24476.6561509781
"462","DK","Denmark",1997,32835.9287666102,2.19579139981694,5.40000009536743,5284991,25702.1797221745
"463","DK","Denmark",1998,33368.1548509045,1.85317815577457,5,5304219,26622.069642475
"464","DK","Denmark",1999,33440.8016200638,2.47868506636186,5.09999990463257,5321799,27544.0065605429
"465","DK","Denmark",2000,30743.5591735847,2.92477914057802,4.5,5339616,29566.1862400184
"466","DK","Denmark",2001,30751.6494603843,2.35000000000002,4.19999980926514,5358783,30239.8737151692
"467","DK","Denmark",2002,33228.6929087101,2.42631493242109,4.59999990463257,5375931,31597.6898560098
"468","DK","Denmark",2003,40458.7706402839,2.09062003179683,5.40000009536743,5390574,31265.7916382586
"469","DK","Denmark",2004,46487.5149113562,1.16016507046648,5.5,5404523,33152.6479238749
"470","DK","Denmark",2005,48816.8358639645,1.8088054187191,4.80000019073486,5419432,34079.9597620429
"471","DK","Denmark",2006,52041.0029728889,1.89007333484545,3.90000009536743,5437272,37189.6598813732
"472","DK","Denmark",2007,58501.1383160235,1.71403131260665,3.79999995231628,5461438,38674.4095784538
"473","DK","Denmark",2008,64181.9946654657,3.39947475926469,3.40000009536743,5493621,40838.1887464738
"474","DK","Denmark",2009,57895.5012246202,1.32637223084488,6,5523095,39624.811163851
"475","DK","Denmark",2010,57647.668762065,2.29773012115304,7.5,5547683,41806.9299938892
"476","DK","Denmark",2011,61304.0612046553,2.75660223250699,7.59999990463257,5570572,43314.0563639927
"477","DK","Denmark",2012,57636.1253095393,2.41107504802376,7.5,5591572,43560.0603456731
"478","EE","Estonia",1960,NA,NA,NA,1211537,NA
"479","EE","Estonia",1961,NA,NA,NA,1225077,NA
"480","EE","Estonia",1962,NA,NA,NA,1241623,NA
"481","EE","Estonia",1963,NA,NA,NA,1258857,NA
"482","EE","Estonia",1964,NA,NA,NA,1277086,NA
"483","EE","Estonia",1965,NA,NA,NA,1294566,NA
"484","EE","Estonia",1966,NA,NA,NA,1308597,NA
"485","EE","Estonia",1967,NA,NA,NA,1318946,NA
"486","EE","Estonia",1968,NA,NA,NA,1331214,NA
"487","EE","Estonia",1969,NA,NA,NA,1345249,NA
"488","EE","Estonia",1970,NA,NA,NA,1360076,NA
"489","EE","Estonia",1971,NA,NA,NA,1376955,NA
"490","EE","Estonia",1972,NA,NA,NA,1392518,NA
"491","EE","Estonia",1973,NA,NA,NA,1405951,NA
"492","EE","Estonia",1974,NA,NA,NA,1418169,NA
"493","EE","Estonia",1975,NA,NA,NA,1429352,NA
"494","EE","Estonia",1976,NA,NA,NA,1439576,NA
"495","EE","Estonia",1977,NA,NA,NA,1450211,NA
"496","EE","Estonia",1978,NA,NA,NA,1460188,NA
"497","EE","Estonia",1979,NA,NA,NA,1468333,NA
"498","EE","Estonia",1980,NA,NA,NA,1477219,NA
"499","EE","Estonia",1981,NA,NA,NA,1487666,NA
"500","EE","Estonia",1982,NA,NA,NA,1498414,NA
"501","EE","Estonia",1983,NA,NA,NA,1508745,NA
"502","EE","Estonia",1984,NA,NA,NA,1518617,NA
"503","EE","Estonia",1985,NA,NA,NA,1528781,NA
"504","EE","Estonia",1986,NA,NA,NA,1540190,NA
"505","EE","Estonia",1987,NA,NA,NA,1552221,NA
"506","EE","Estonia",1988,NA,NA,NA,1561900,NA
"507","EE","Estonia",1989,NA,NA,NA,1568131,NA
"508","EE","Estonia",1990,NA,NA,NA,1569174,NA
"509","EE","Estonia",1991,NA,NA,1.5,1561314,NA
"510","EE","Estonia",1992,NA,NA,3.70000004768372,1533091,NA
"511","EE","Estonia",1993,NA,89.8119490277274,6.59999990463257,1494128,NA
"512","EE","Estonia",1994,NA,47.6546906187628,7.59999990463257,1462514,NA
"513","EE","Estonia",1995,3036.42713527195,28.7766137208514,9.69999980926514,1436634,6343.10758439945
"514","EE","Estonia",1996,3347.87931588088,23.050343349517,9.89999961853027,1415594,6953.60920485154
"515","EE","Estonia",1997,3614.89704249733,10.5818789322146,10.3999996185303,1399535,7998.70473917062
"516","EE","Estonia",1998,4045.69564386051,8.208333333333,9.5,1386156,8469.79484888608
"517","EE","Estonia",1999,4139.65436410973,3.29611089718939,11.6000003814697,1380620,8758.48909857866
"518","EE","Estonia",2000,4069.85382069479,4.0199806158203,13.1000003814697,1396985,9709.10646927595
"519","EE","Estonia",2001,4490.65902987262,5.74533048551483,12.3999996185303,1388115,10526.5133504086
"520","EE","Estonia",2002,5298.62321323101,3.57128333039674,9.39999961853027,1379350,11783.8441238123
"521","EE","Estonia",2003,7165.68990862081,1.33828947626722,10.6999998092651,1370720,13220.284747507
"522","EE","Estonia",2004,8849.31910869531,3.04807170717847,10,1362550,14666.453679531
"523","EE","Estonia",2005,10336.3895510036,4.08968992053738,7.90000009536743,1354775,16557.4143152357
"524","EE","Estonia",2006,12591.9589912815,4.42991486953508,5.90000009536743,1346810,19305.7699898451
"525","EE","Estonia",2007,16580.9970419136,6.59763859422517,4.69999980926514,1340680,21831.4917169567
"526","EE","Estonia",2008,18087.6786567571,10.3656030286644,5.5,1337090,22500.3839554383
"527","EE","Estonia",2009,14718.3395892384,-0.0847764938796587,13.8000001907349,1334515,20201.7086104637
"528","EE","Estonia",2010,14632.0822062969,2.9755803288984,16.8999996185303,1331475,21085.140620296
"529","EE","Estonia",2011,17177.4802984899,4.97761478376802,12.5,1327439,23575.6871477399
"530","EE","Estonia",2012,17132.2272892243,3.9349215783237,10.1000003814697,1322696,24735.5166635822
"531","ES","Spain",1960,396.392253337614,NA,NA,30455000,NA
"532","ES","Spain",1961,450.053289246968,2.00591910534507,NA,30739250,NA
"533","ES","Spain",1962,520.206131380005,5.63475899524781,NA,31023366,NA
"534","ES","Spain",1963,609.487384056513,8.80462724935735,NA,31296651,NA
"535","ES","Spain",1964,675.241639141208,6.95018704469396,NA,31609195,NA
"536","ES","Spain",1965,774.761609330096,13.2363770250366,NA,31954292,NA
"537","ES","Spain",1966,889.659872011529,6.19411477808487,NA,32283194,NA
"538","ES","Spain",1967,968.306781765983,6.41457440293938,NA,32682947,NA
"539","ES","Spain",1968,950.545740593734,4.96331463098846,NA,33113134,NA
"540","ES","Spain",1969,1077.67869994591,2.12445175438573,NA,33441054,NA
"541","ES","Spain",1970,1208.9957971518,5.75761642732526,NA,33814531,NA
"542","ES","Spain",1971,1359.76639142362,8.23604060913705,NA,34191678,NA
"543","ES","Spain",1972,1709.19304987493,8.28936569351634,NA,34502705,NA
"544","ES","Spain",1973,2252.51694094442,11.3902122130791,NA,34817071,NA
"545","ES","Spain",1974,2759.54013838494,15.7173405909799,NA,35154338,NA
"546","ES","Spain",1975,3221.58406256288,16.9256614867703,NA,35530725,NA
"547","ES","Spain",1976,3288.45655802024,17.6293103448279,NA,35939437,NA
"548","ES","Spain",1977,3631.82329258846,24.5266886527424,NA,36370050,NA
"549","ES","Spain",1978,4343.70832995005,19.7842079450705,NA,36872506,NA
"550","ES","Spain",1979,5753.02761032483,15.6690140845072,NA,37201123,NA
"551","ES","Spain",1980,6200.33614637297,15.5498920392198,NA,37439035,NA
"552","ES","Spain",1981,5359.141588699,14.5570395784829,NA,37740556,NA
"553","ES","Spain",1982,5151.55203716377,14.4079580703817,NA,37942805,NA
"554","ES","Spain",1983,4472.08888371924,12.1774495138373,NA,38122429,NA
"555","ES","Spain",1984,4483.85236903029,11.2743259574115,NA,38278575,NA
"556","ES","Spain",1985,4693.0764730198,8.8175264488342,NA,38418817,NA
"557","ES","Spain",1986,6504.07309589915,8.79650342430398,NA,38535617,NA
"558","ES","Spain",1987,8228.72064623735,5.24625945022609,NA,38630820,NA
"559","ES","Spain",1988,9689.53811324706,4.84047908870966,NA,38715849,NA
"560","ES","Spain",1989,10662.9232394936,6.79146837910668,NA,38791473,NA
"561","ES","Spain",1990,13773.3646474241,6.71794045797414,NA,38850435,13707.9353250433
"562","ES","Spain",1991,14782.0394598512,5.9353264492435,16.3999996185303,38939049,14491.7860414266
"563","ES","Spain",1992,16105.417405632,5.92572364827973,18.3999996185303,39067745,14910.5836084619
"564","ES","Spain",1993,13362.018726141,4.56863602228272,22.7999992370605,39189400,15060.9817401992
"565","ES","Spain",1994,13465.3783982378,4.71846762350872,24.2999992370605,39294967,15705.7553345086
"566","ES","Spain",1995,15561.9727455217,4.67475305798668,23.1000003814697,39387017,16436.9427483467
"567","ES","Spain",1996,16236.7716792911,3.55850658113471,22.5,39478186,17212.4290423052
"568","ES","Spain",1997,14872.5658906784,1.9707084918934,21.1000003814697,39582413,18180.282325008
"569","ES","Spain",1998,15534.3598889091,1.83353705967323,19,39721108,19390.712378135
"570","ES","Spain",1999,15859.0860257836,2.31067219554785,15.8999996185303,39926268,20316.2328865735
"571","ES","Spain",2000,14787.756063671,3.43261427974642,14.1999998092651,40263216,21875.3907179869
"572","ES","Spain",2001,15359.1084396669,3.59110087564778,10.6999998092651,40756001,23213.2763516814
"573","ES","Spain",2002,17019.5354136605,3.06677727084193,11.6000003814697,41431558,24659.0987041919
"574","ES","Spain",2003,21495.7074076474,3.03988488009918,11.5,42187645,25334.6166965645
"575","ES","Spain",2004,24918.6458419994,3.03748621830206,11.1999998092651,42921895,26444.9607151609
"576","ES","Spain",2005,26510.7174533426,3.36971447933954,9.30000019073486,43653155,27868.9519489624
"577","ES","Spain",2006,28482.6094833461,3.5158047365878,8.60000038146973,44397319,30879.856395603
"578","ES","Spain",2007,32709.4010383771,2.7867035338523,8.39999961853027,45226803,32806.7075470748
"579","ES","Spain",2008,35578.736189717,4.07572182757899,11.5,45954106,33729.5167903525
"580","ES","Spain",2009,32333.4661042498,-0.287977653143528,18.1000003814697,46362946,32807.206172261
"581","ES","Spain",2010,30737.8322708385,1.7997401678753,20.2000007629395,46576897,32350.5162163131
"582","ES","Spain",2011,31973.0190830638,3.196242971911,21.7000007629395,46742697,32673.9604674027
"583","ES","Spain",2012,28985.3333285441,2.44591462840565,25.2000007629395,46773055,32769.7173999104
"584","FI","Finland",1960,1179.35301099994,NA,NA,4429634,NA
"585","FI","Finland",1961,1327.427224366,1.80522852135199,NA,4461005,NA
"586","FI","Finland",1962,1411.70239818044,4.45973194160814,NA,4491443,NA
"587","FI","Finland",1963,1522.3192420995,4.86544793945059,NA,4523309,NA
"588","FI","Finland",1964,1707.50393824701,10.3567754857626,NA,4548543,NA
"589","FI","Finland",1965,1882.08685764849,4.81750392466583,NA,4563732,NA
"590","FI","Finland",1966,2010.21345619725,3.93616025462453,NA,4580869,NA
"591","FI","Finland",1967,2034.18904965478,5.6288557662653,NA,4605744,NA
"592","FI","Finland",1968,1907.07727217667,9.19166666591688,NA,4626469,NA
"593","FI","Finland",1969,2178.03525044982,2.20560177052627,NA,4623785,NA
"594","FI","Finland",1970,2467.47339622608,2.73297491063835,NA,4606307,NA
"595","FI","Finland",1971,2718.19624570317,6.48350050897312,NA,4612124,NA
"596","FI","Finland",1972,3179.99511761299,7.13993174043395,NA,4639657,NA
"597","FI","Finland",1973,4176.27819613151,10.9860798532863,NA,4666081,NA
"598","FI","Finland",1974,5301.55560924267,16.6729252724378,NA,4690574,NA
"599","FI","Finland",1975,6260.20609856947,17.811393627191,NA,4711440,NA
"600","FI","Finland",1976,6744.70535003574,14.3426947877053,NA,4725664,NA
"601","FI","Finland",1977,7074.36362917207,12.658288335787,NA,4738902,NA
"602","FI","Finland",1978,7634.47001069215,7.79935005413022,NA,4752528,NA
"603","FI","Finland",1979,9339.16887411729,7.46695524469891,NA,4764690,NA
"604","FI","Finland",1980,11232.274564422,11.5946198662193,NA,4779535,NA
"605","FI","Finland",1981,10934.5680935815,12.0077344506092,NA,4799964,NA
"606","FI","Finland",1982,10945.2773406605,9.56666666583297,NA,4826933,NA
"607","FI","Finland",1983,10505.8336621689,8.36629145138765,NA,4855787,NA
"608","FI","Finland",1984,10841.5671289286,7.06765861893324,NA,4881803,NA
"609","FI","Finland",1985,11405.9336506035,5.86692887586742,NA,4902206,NA
"610","FI","Finland",1986,14962.2553603914,2.89999999999984,NA,4918154,NA
"611","FI","Finland",1987,18580.6586479255,4.08163265306136,NA,4932123,NA
"612","FI","Finland",1988,22056.7017537988,5.0964830376592,NA,4946481,NA
"613","FI","Finland",1989,23983.8457535829,6.63359739394409,NA,4964371,NA
"614","FI","Finland",1990,28380.548911275,6.1028952301605,NA,4986431,17927.2098514189
"615","FI","Finland",1991,25503.2152090109,4.11595340923982,6.5,5013740,17333.4352638563
"616","FI","Finland",1992,22337.4871236912,2.60197347746842,11.6000003814697,5041992,17043.1071820888
"617","FI","Finland",1993,17617.0304386654,2.10107197549743,16.2000007629395,5066447,17236.8227658934
"618","FI","Finland",1994,20305.5835495475,1.08591312694963,16.3999996185303,5088333,18218.3998777274
"619","FI","Finland",1995,26273.4659031066,0.985221674877351,15.3000001907349,5107790,19307.0106357293
"620","FI","Finland",1996,25777.6412996396,0.616615282060167,14.3999996185303,5124573,19837.9417467455
"621","FI","Finland",1997,24676.4970769622,1.1950310559006,12.6000003814697,5139835,21589.1129774827
"622","FI","Finland",1998,25989.407503518,1.39913088311117,11.3999996185303,5153498,23279.1062223323
"623","FI","Finland",1999,26178.7917845508,1.15926504875151,10.1000003814697,5165474,24501.7799104739
"624","FI","Finland",2000,24253.2504245786,3.36766688740136,9.69999980926514,5176209,26472.8317600208
"625","FI","Finland",2001,24913.2445163584,2.56623896017328,9.10000038146973,5188008,27535.2944725082
"626","FI","Finland",2002,26834.0262501804,1.56214459788784,9,5200598,28421.2398938674
"627","FI","Finland",2003,32816.160880214,0.877438551306554,9,5213014,28813.2921540656
"628","FI","Finland",2004,37636.1117341753,0.18712337456401,8.80000019073486,5228172,31092.6111149113
"629","FI","Finland",2005,38969.171631813,0.861059229478542,8.39999961853027,5246096,32065.1707160028
"630","FI","Finland",2006,41120.6765061581,1.56666666666665,7.59999990463257,5266268,34523.7075112213
"631","FI","Finland",2007,48288.5490978186,2.51066622907786,6.80000019073486,5288720,37508.9190666751
"632","FI","Finland",2008,53401.3148725198,4.06595165679518,6.30000019073486,5313399,39729.648543659
"633","FI","Finland",2009,47107.1557090705,0,8.19999980926514,5338871,37546.5134875183
"634","FI","Finland",2010,46205.1660111855,1.21098036199558,8.39999961853027,5363352,38296.5063062292
"635","FI","Finland",2011,50787.5649828531,3.41680903371,7.69999980926514,5388272,40251.3735098925
"636","FI","Finland",2012,47415.5598711351,2.80833232604027,7.59999990463257,5413971,40209.3173459295
"637","FR","France",1960,1338.29960630568,NA,NA,46814237,NA
"638","FR","France",1961,1440.55433032888,2.41456166407752,NA,47444751,NA
"639","FR","France",1962,1585.91726742846,5.24724942573668,NA,48119649,NA
"640","FR","France",1963,1752.96440283546,4.93968983334267,NA,48803680,NA
"641","FR","France",1964,1919.26671770559,3.22933771200789,NA,49449403,NA
"642","FR","France",1965,2042.24038372783,2.71474019111217,NA,50023774,NA
"643","FR","France",1966,2189.67088787159,2.5707206277234,NA,50508717,NA
"644","FR","France",1967,2346.36295154832,2.81831907429736,NA,50915456,NA
"645","FR","France",1968,2532.3147484766,4.5521292217412,NA,51276054,NA
"646","FR","France",1969,2725.21764331867,6.03932584223958,NA,51638260,NA
"647","FR","France",1970,2862.46926773347,5.84547461407614,NA,52035095,NA
"648","FR","France",1971,3173.8400260794,5.39751397340136,NA,52480421,NA
"649","FR","France",1972,3857.37278960172,6.06300459056797,NA,52959228,NA
"650","FR","France",1973,4965.85476882631,7.38059701503875,NA,53441264,NA
"651","FR","France",1974,5317.61951021977,13.6493154490811,NA,53882416,NA
"652","FR","France",1975,6672.51138816429,11.68592918756,NA,54252574,NA
"653","FR","France",1976,6846.35219681131,9.62549277264901,NA,54541493,NA
"654","FR","France",1977,7513.34497298839,9.49455598845088,NA,54764462,NA
"655","FR","France",1978,9248.4416311044,9.25055877392447,NA,54947975,NA
"656","FR","France",1979,11170.4601663549,10.6467370882989,NA,55130594,NA
"657","FR","France",1980,12712.6013994711,13.5391117315932,NA,55340782,NA
"658","FR","France",1981,11110.5597678072,13.3333333332223,NA,55585824,NA
"659","FR","France",1982,10505.7354723033,11.9784756009021,NA,55858727,NA
"660","FR","France",1983,10005.151671686,9.45954841686323,NA,56156284,NA
"661","FR","France",1984,9432.29235681539,7.67380322320498,NA,56470769,NA
"662","FR","France",1985,9775.33943453059,5.83109919580249,NA,56795686,NA
"663","FR","France",1986,13557.1472150713,2.53852649389117,NA,57132691,NA
"664","FR","France",1987,16324.3935591631,3.28889803922633,NA,57482591,NA
"665","FR","France",1988,17696.5111500917,2.70081722144727,NA,57836486,NA
"666","FR","France",1989,17704.9589834678,3.4983017952448,NA,58182702,NA
"667","FR","France",1990,21795.2378254833,3.38005719375607,NA,58512808,17525.8781659994
"668","FR","France",1991,21782.4162038013,3.21693474456173,9.10000038146973,58559312,18282.9017341034
"669","FR","France",1992,23937.0569176208,2.36576503835325,10.1999998092651,58851216,18904.556278082
"670","FR","France",1993,22503.2608510696,2.10601041173679,11.3000001907349,59106766,19152.5986731833
"671","FR","France",1994,23625.5289969556,1.66087292390915,12.6000003814697,59327194,19944.5724643189
"672","FR","France",1995,27037.9721319292,1.77811550151976,11.8000001907349,59541900,20710.1492119234
"673","FR","France",1996,27015.2589591084,2.00477822790069,12.3999996185303,59753098,21309.8095215161
"674","FR","France",1997,24359.4250618537,1.22199592668028,12.6000003814697,59964845,22237.0352489186
"675","FR","France",1998,25101.3687369434,0.595238095238074,12.1000003814697,60186291,23332.7349735234
"676","FR","France",1999,24799.2960096043,0.533377781481775,12,60496715,24249.7116642788
"677","FR","France",2000,22465.6418414637,1.69941142336036,10.1999998092651,60912498,25979.1176451987
"678","FR","France",2001,22527.3177509504,1.6302575806981,8.60000038146973,61357431,27420.9590222577
"679","FR","France",2002,24275.2426027905,1.91690728264389,8.69999980926514,61805267,28503.5667367152
"680","FR","France",2003,29691.1815836764,2.10907373888372,8.60000038146973,62244884,28090.6487077565
"681","FR","France",2004,33874.7425478435,2.1348747591519,9.19999980926514,62704897,29035.9674336093
"682","FR","France",2005,34879.7263291899,1.73558708119566,8.89999961853027,63179356,30375.5606760951
"683","FR","France",2006,36544.5085344191,1.68372645008186,8.80000019073486,63621376,32287.0779685654
"684","FR","France",2007,41600.5839748157,1.48807352833904,8,64016229,34037.853683776
"685","FR","France",2008,45413.065712185,2.81391504348454,7.40000009536743,64374990,35141.8379392758
"686","FR","France",2009,41631.1314123702,0.0880841693173124,9.10000038146973,64707044,34808.589784226
"687","FR","France",2010,40705.7662299421,1.52963938227715,9.30000019073486,65027512,35866.5388019451
"688","FR","France",2011,43807.4759032413,2.117486808704,9.19999980926514,65342776,37325.3043394949
"689","FR","France",2012,40850.3523734948,1.95568550044042,9.89999961853027,65639975,37255.7006516981
"690","GB","United Kingdom",1960,1380.30624126257,NA,NA,52400000,NA
"691","GB","United Kingdom",1961,1452.54470901356,NA,NA,52800000,NA
"692","GB","United Kingdom",1962,1513.65144854926,NA,NA,53250000,NA
"693","GB","United Kingdom",1963,1592.61447661562,NA,NA,53650000,NA
"694","GB","United Kingdom",1964,1729.39997803568,NA,NA,5.4e+07,NA
"695","GB","United Kingdom",1965,1850.95476855498,NA,NA,54348050,NA
"696","GB","United Kingdom",1966,1959.62782962126,NA,NA,54648500,NA
"697","GB","United Kingdom",1967,2023.62756371118,NA,NA,54943600,NA
"698","GB","United Kingdom",1968,1896.38674860735,NA,NA,55211700,NA
"699","GB","United Kingdom",1969,2032.34700964503,NA,NA,55441750,NA
"700","GB","United Kingdom",1970,2347.54431773747,NA,NA,55663250,NA
"701","GB","United Kingdom",1971,2649.80151387223,NA,NA,55896223,NA
"702","GB","United Kingdom",1972,3030.43251411977,NA,NA,56086065,NA
"703","GB","United Kingdom",1973,3426.27622050378,NA,NA,56194527,NA
"704","GB","United Kingdom",1974,3665.8627976419,NA,NA,56229974,NA
"705","GB","United Kingdom",1975,4299.74561799284,NA,NA,56225800,NA
"706","GB","United Kingdom",1976,4138.16778761535,NA,NA,56211968,NA
"707","GB","United Kingdom",1977,4681.43993173038,NA,NA,56193492,NA
"708","GB","United Kingdom",1978,5976.93816899991,NA,NA,56196504,NA
"709","GB","United Kingdom",1979,7804.76208051155,NA,NA,56246951,NA
"710","GB","United Kingdom",1980,10032.062080015,NA,NA,56314216,NA
"711","GB","United Kingdom",1981,9599.30622221965,NA,NA,56333829,NA
"712","GB","United Kingdom",1982,9146.07735701852,NA,NA,56313641,NA
"713","GB","United Kingdom",1983,8691.51881306514,NA,NA,56332848,NA
"714","GB","United Kingdom",1984,8179.19444064991,NA,NA,56422072,NA
"715","GB","United Kingdom",1985,8652.21654247593,NA,NA,56550268,NA
"716","GB","United Kingdom",1986,10611.112210096,NA,NA,56681396,NA
"717","GB","United Kingdom",1987,13118.586534629,NA,NA,56802050,NA
"718","GB","United Kingdom",1988,15987.1680775688,NA,NA,56928327,NA
"719","GB","United Kingdom",1989,16239.2821960944,5.23759516933579,NA,57076711,NA
"720","GB","United Kingdom",1990,19095.4669984608,6.97268304852201,NA,57247586,17984.9475790552
"721","GB","United Kingdom",1991,19900.7266505069,7.53264925373141,8.5,57424897,18282.1590653848
"722","GB","United Kingdom",1992,20487.1707852878,4.26154847104748,9.89999961853027,57580402,18640.8498914261
"723","GB","United Kingdom",1993,18389.0195675099,2.50650026001028,10.5,57718614,19513.1316332381
"724","GB","United Kingdom",1994,19709.2380983653,1.97849025974035,9.80000019073486,57865745,20506.75437543
"725","GB","United Kingdom",1995,21295.8972795699,2.65645209431891,8.69999980926514,58019030,21072.5686211205
"726","GB","United Kingdom",1996,22426.9455469268,2.48110098856382,8.30000019073486,58166950,22408.6969668695
"727","GB","United Kingdom",1997,24670.9744789567,1.77794590504993,7.19999980926514,58316954,23720.4104851061
"728","GB","United Kingdom",1998,26144.8715313002,1.58892399182309,6.19999980926514,58487141,24458.5747318435
"729","GB","United Kingdom",1999,26555.0773610126,1.33540656727345,6,58682466,25149.5353007794
"730","GB","United Kingdom",2000,26296.448188778,0.785269428648789,5.59999990463257,58892514,27339.9928390392
"731","GB","United Kingdom",2001,25864.3949738535,1.23589468027951,4.80000019073486,59119673,28686.0959699857
"732","GB","United Kingdom",2002,28202.8542573635,1.25619249823059,5.19999980926514,59370479,29981.0944406676
"733","GB","United Kingdom",2003,32586.6428021759,1.36292154464441,4.90000009536743,59647577,31189.3107588555
"734","GB","United Kingdom",2004,38308.4363664645,1.34459575935186,4.69999980926514,59987905,33093.5120278534
"735","GB","United Kingdom",2005,39934.7836019879,2.04966831093738,4.80000019073486,60401206,34525.4057954257
"736","GB","United Kingdom",2006,42446.7955745067,2.33352779398268,5.5,60846820,36832.9404054756
"737","GB","United Kingdom",2007,48319.9319455834,2.3210359149769,5.40000009536743,61322463,37423.1819168528
"738","GB","United Kingdom",2008,45167.7352263141,3.61349888570479,5.40000009536743,61806995,37752.9572617588
"739","GB","United Kingdom",2009,37076.6452548831,2.16623137194658,7.80000019073486,62276270,36285.807969491
"740","GB","United Kingdom",2010,38362.2171225955,3.28571428571458,7.90000009536743,62766365,35920.0219352981
"741","GB","United Kingdom",2011,40974.7081448937,4.48423964475499,7.80000019073486,63258918,36549.4227989837
"742","GB","United Kingdom",2012,41050.7719367539,2.82170974709103,8,63700300,37385.9234744073
"743","GR","Greece",1960,533.686381232649,NA,NA,8331725,NA
"744","GR","Greece",1961,597.287321012322,1.81714471986083,NA,8398050,NA
"745","GR","Greece",1962,630.61394129381,-0.328131252741898,NA,8448233,NA
"746","GR","Greece",1963,701.62041775285,2.96290348500273,NA,8479625,NA
"747","GR","Greece",1964,784.954348432918,0.881229041727224,NA,8510429,NA
"748","GR","Greece",1965,888.921997905322,2.99165120579042,NA,8550333,NA
"749","GR","Greece",1966,981.652394470053,5.00637994455522,NA,8613651,NA
"750","GR","Greece",1967,1052.12099276566,1.7298070047237,NA,8684088,NA
"751","GR","Greece",1968,1134.35615147538,0.330241708686543,NA,8740765,NA
"752","GR","Greece",1969,1284.21231559082,2.46515862485307,NA,8772764,NA
"753","GR","Greece",1970,1499.93487444581,3.19185291505842,NA,8792806,NA
"754","GR","Greece",1971,1658.407297338,3.07518005990524,NA,8831036,NA
"755","GR","Greece",1972,1906.67527910126,4.29168939827717,NA,8888628,NA
"756","GR","Greece",1973,2512.05775673293,15.5100261551552,NA,8929086,NA
"757","GR","Greece",1974,2839.12694945607,26.8699524489653,NA,8962022,NA
"758","GR","Greece",1975,3164.88294897792,13.3666666659999,NA,9046541,NA
"759","GR","Greece",1976,3403.04891415541,13.3122610998283,NA,9188150,NA
"760","GR","Greece",1977,3900.7337549312,12.169964320393,NA,9308479,NA
"761","GR","Greece",1978,4711.91970691446,12.5325313749419,NA,9429959,NA
"762","GR","Greece",1979,5726.97267873283,19.046150683634,NA,9548258,NA
"763","GR","Greece",1980,5915.38906799301,24.8748057329578,NA,9642505,NA
"764","GR","Greece",1981,5400.08946061185,24.458964253715,NA,9729350,NA
"765","GR","Greece",1982,5599.80744242354,20.9189842800282,NA,9789513,NA
"766","GR","Greece",1983,5038.38198719776,20.241666666584,NA,9846627,NA
"767","GR","Greece",1984,4870.45949533315,18.4489569618339,NA,9895801,NA
"768","GR","Greece",1985,4831.44652670041,19.3025569013606,NA,9934300,NA
"769","GR","Greece",1986,5677.35338430548,23.0210887691705,NA,9967213,NA
"770","GR","Greece",1987,6589.0895797689,16.384946579678,NA,10000595,NA
"771","GR","Greece",1988,7626.03636069051,13.5267520723439,NA,10036983,NA
"772","GR","Greece",1989,7875.61220218647,13.7000000000002,NA,10089498,NA
"773","GR","Greece",1990,9673.41563911542,20.404573438874,NA,10156902,13367.6518624298
"774","GR","Greece",1991,10289.3670940582,19.4728512296079,7.69999980926514,10256292,14102.7885333744
"775","GR","Greece",1992,11249.2312913233,15.8658990166608,7.80000019073486,10369866,14366.1521316214
"776","GR","Greece",1993,10435.2275841687,14.4144936458379,9,10465528,14340.3517645122
"777","GR","Greece",1994,11089.8524570037,10.9227871939735,8.89999961853027,10553035,14814.5732435999
