"","iso2c","country","year","gdp.pc.wdi","cpi.wdi","unempl.wdi","population.wdi","gdp.pc.ppp.wdi","gdp.pct.chg","gdp.pct.chg2"
"879","IE","Ireland",1990,14047.0663846241,3.27411167512689,NA,3513974,13384.2687487988,25.550579927042,30.9394559046707
"880","IE","Ireland",1991,14103.0343401901,3.19488817891375,15.8000001907349,3534235,14015.8196631381,0.398431630018216,26.0508131491426
"881","IE","Ireland",1992,15732.0394052542,3.11979042629195,15,3558430,14713.8592708267,11.5507416756538,11.9951951140095
"882","IE","Ireland",1993,14673.5283402731,1.40877598152427,15.6000003814697,3576261,15392.4200505293,-6.72837791537426,4.04518620831289
"883","IE","Ireland",1994,15920.7962939074,2.34570712821679,14.6000003814697,3590386,16559.3960416086,8.50012297458844,1.19982466221232
"884","IE","Ireland",1995,19179.9806728291,2.514463729417,12,3608841,18438.6850046072,20.4712397467766,30.7114432742638
"885","IE","Ireland",1996,20852.3176878973,1.69307575428697,11.6999998092651,3637510,19974.5306944872,8.71917987611572,30.9753438392846
"886","IE","Ireland",1997,22540.2627173327,1.4372109569548,10.1999998092651,3674171,22091.6254806729,8.09475979936314,17.5197363429248
"887","IE","Ireland",1998,24261.2923527222,2.42687802482991,7.69999980926514,3712696,24503.5524382845,7.63535747995559,16.3481811271438
"888","IE","Ireland",1999,26283.4913807918,1.64027149321268,5.80000019073486,3754786,26530.6795253144,8.33508371553298,16.6068546334231
"889","IE","Ireland",2000,26236.3718975808,5.56483027267668,4.30000019073486,3805174,29612.1702149963,-0.179274064196178,8.14086700800582
"890","IE","Ireland",2001,28212.5921965388,4.87235484599741,3.70000004768372,3866243,31773.722810243,7.53236883008288,7.33959118215476
"891","IE","Ireland",2002,32537.957475029,4.65195246179968,4.19999980926514,3931947,34440.584215693,15.3313288206847,24.0185098840944
"892","IE","Ireland",2003,41170.0672314373,3.47988319273198,4.5,3996521,36023.4683122174,26.5293534882543,45.927984726225
"893","IE","Ireland",2004,47641.0137716016,2.19487340283768,4.5,4070262,38144.6756035068,15.7176001287244,46.4167313149983
"894","IE","Ireland",2005,50815.6416914227,2.431540998696,4.30000019073486,4159914,40446.9236672622,6.66364476423771,23.4286099310037
"895","IE","Ireland",2006,54285.7507532768,3.93889471319454,4.40000009536743,4273591,43963.9559431897,6.82882070628231,13.9475138239734
"896","IE","Ireland",2007,61313.5824086366,4.87992470954762,4.59999990463257,4398942,46735.7510704347,12.945996984182,20.6588766131549
"897","IE","Ireland",2008,61189.7324846509,4.05350628293473,6,4489544,43902.1223347123,-0.20199427128605,12.7178525406271
"898","IE","Ireland",2009,51900.2671391301,-4.4799376704321,12,4535375,41866.4993329051,-15.1814119269945,-15.3527406158877
"899","IE","Ireland",2010,48260.6653583236,-0.946166394780092,13.8999996185303,4560155,43249.5594490708,-7.01268409861889,-21.1294715654632
"900","IE","Ireland",2011,52828.4200254714,2.57887045474081,14.6000003814697,4576794,45673.5345036199,9.46475692623247,1.78833932367474
"901","IE","Ireland",2012,48976.9297533848,1.69278471465682,14.6999998092651,4586897,46063.3445925379,-7.29056494634818,1.48415772916332
"902","IS","Iceland",1960,1414.98226940621,4.31472081218273,NA,175574,NA,NA,NA
"903","IS","Iceland",1961,1418.12586971526,4.62287104622872,NA,179029,NA,0.222165349843517,NA
"904","IS","Iceland",1962,1562.23073045837,10.9302325581395,NA,182378,NA,10.1616410658981,10.4063820611655
"905","IS","Iceland",1963,1831.70565581972,12.7882599580713,NA,185653,NA,17.249367849926,29.16382776287
"906","IS","Iceland",1964,2297.9206432038,19.3308550185874,NA,188983,NA,25.4525057507365,47.0922699446306
"907","IS","Iceland",1965,2723.52094989073,7.32087227414331,NA,192286,NA,18.521105502301,48.6876966961107
"908","IS","Iceland",1966,3215.69417804329,10.7402031930334,NA,195570,NA,18.0712113917209,39.9393050214264
"909","IS","Iceland",1967,3125.64949185014,3.27653997378769,NA,198751,NA,-2.80016323716272,14.7650247366573
"910","IS","Iceland",1968,2354.48002671305,12.6344086021506,NA,201488,NA,-24.6722950589261,-26.7815937600844
"911","IS","Iceland",1969,2039.19629517262,22.1957040572792,NA,203369,NA,-13.3908008546829,-34.7592780159884
"912","IS","Iceland",1970,2597.38727189128,13.0859375,NA,204438,NA,27.3730870363026,10.3168106088094
"913","IS","Iceland",1971,3278.64877167879,6.73575129533677,NA,206098,NA,26.2287224997238,60.7814205743861
"914","IS","Iceland",1972,4047.61907935058,9.70873786407769,NA,209137,NA,23.4538787537784,55.8342540272525
"915","IS","Iceland",1973,5481.73028543945,20.9513274336283,NA,212317,NA,35.4309824609031,67.1948008823342
"916","IS","Iceland",1974,7098.02833426992,42.7278824461923,NA,215209,NA,29.4851801286845,75.3630515895474
"917","IS","Iceland",1975,6506.8667729308,49.4275657017874,NA,217979,NA,-8.32853200211866,18.700965463666
"918","IS","Iceland",1976,7645.18208979425,32.7817674503705,NA,220154,NA,17.4940621436872,7.70853157746105
"919","IS","Iceland",1977,10038.5425255251,30.6451612903226,NA,221799,NA,31.3054732721907,54.2761343644904
"920","IS","Iceland",1978,11328.467651845,44.0329218106996,NA,223537,NA,12.849725177136,48.1778657302049
"921","IS","Iceland",1979,12743.8341865303,45.4285714285714,NA,225735,NA,12.4938921854518,26.949048172346
"922","IS","Iceland",1980,14942.8139956942,58.5461689587426,NA,228138,NA,17.2552449833986,31.9049888734118
"923","IS","Iceland",1981,15260.8281030315,50.8054522924411,NA,230755,NA,2.12820762828833,19.7506800517034
"924","IS","Iceland",1982,13823.6732152192,51.0271158586689,NA,233860,NA,-9.41727983638591,-7.4894914759528
"925","IS","Iceland",1983,11767.0930733831,84.2219804134929,NA,236977,NA,-14.8772334951604,-22.8934826213945
"926","IS","Iceland",1984,12057.1728383436,29.1789722386297,NA,239511,NA,2.4651777898881,-12.7788059611447
"927","IS","Iceland",1985,12462.0987946529,31.6872427983539,NA,241405,NA,3.35838228196892,5.90635016597165
"928","IS","Iceland",1986,16539.9802767332,21.9097222222222,NA,243180,NA,32.7222689313777,37.1795900953962
"929","IS","Iceland",1987,22636.4868988047,17.7489793980822,NA,245859,NA,36.8592133731106,81.6426532304279
"930","IS","Iceland",1988,24651.5893337552,25.7508566821206,NA,249740,NA,8.90201047520721,49.0424348838711
"931","IS","Iceland",1989,22617.4916621031,20.758195078945,NA,252852,NA,-8.2513855156058,-0.0839142433475427
"932","IS","Iceland",1990,25592.1471482748,15.5107187894074,NA,254826,21806.8223890515,13.1520131878987,3.8154043610961
"933","IS","Iceland",1991,27021.7982584605,6.80877959089865,2.5,257797,22223.200277939,5.58628825437212,19.4730108101999
"934","IS","Iceland",1992,27345.7060922404,3.95933078702503,4.30000019073486,261057,21688.6442378739,1.19869088904357,6.85194147175655
"935","IS","Iceland",1993,23772.291222982,4.08279430789131,5.30000019073486,263725,22268.7346117823,-13.0675538499713,-12.0255025383482
"936","IS","Iceland",1994,24214.7097325913,1.55115839713634,5.30000019073486,266021,23360.0192616922,1.86106802015612,-11.4496818955337
"937","IS","Iceland",1995,26851.0172202635,1.65475374522628,4.90000009536743,267468,23745.8718281088,10.8872149069122,12.9509014019865
"938","IS","Iceland",1996,27897.001724663,2.29724523213255,3.70000004768372,268916,24716.7140248435,3.89551165164102,15.2068392837912
"939","IS","Iceland",1997,28016.7524045915,1.74699872887378,3.90000009536743,271128,26644.463140108,0.429260037011905,4.34149356341056
"940","IS","Iceland",1998,30901.0492942581,1.71672509078237,2.70000004768372,274047,28362.780623482,10.2949008793536,10.7683528116905
"941","IS","Iceland",1999,32187.4455118378,3.22474992153062,2,277381,29218.7756831228,4.16295319077961,14.8864259747778
"942","IS","Iceland",2000,31737.4706097498,5.11872935996228,2.29999995231628,281205,29600.3333915091,-1.39798264488715,2.70677318277059
"943","IS","Iceland",2001,28516.0479575589,6.39539232552924,2.29999995231628,284968,31263.1324762595,-10.1502186226563,-11.4063029727806
"944","IS","Iceland",2002,31864.5750811839,5.17435320584984,3.29999995231628,287523,31976.2274660987,11.7426058779558,0.400487086690059
"945","IS","Iceland",2003,39019.6863190287,2.06483957219198,3.40000009536743,289521,31726.8640413011,22.4547517725096,36.8341306519845
"946","IS","Iceland",2004,46921.1255998367,3.15084911159311,3.09999990463257,292074,34949.102373529,20.2498790385066,47.2516908833463
"947","IS","Iceland",2005,56445.5361371634,4.00000000000001,2.59999990463257,296734,35881.0150630817,20.2987682319366,44.6591232837171
"948","IS","Iceland",2006,56097.1150887872,6.67582417582418,3,303782,36728.6331028559,-0.617269446302241,19.5562006913629
"949","IS","Iceland",2007,68344.5601580173,5.06366783987157,2.29999995231628,311566,38704.2351346751,21.832575614353,21.0805403494425
"950","IS","Iceland",2008,55229.6107604237,12.6781891569486,3,317414,41366.6709889659,-19.189456142919,-1.54643305095185
"951","IS","Iceland",2009,40362.0415881687,12.0058117305189,7.19999980926514,318499,39912.2712141369,-26.9195617487653,-40.943300396039
"952","IS","Iceland",2010,41620.0674537296,5.39359595821726,7.59999990463257,318041,38615.3391912455,3.11685389554146,-24.6417512622529
"953","IS","Iceland",2011,45970.8936808937,3.9904126449437,7.09999990463257,319014,39557.9356463221,10.4536741368837,13.8963537819879
"954","IS","Iceland",2012,44258.8427932005,5.19529059988788,6,320716,40278.3870438051,-3.72420623270319,6.34015152042825
"955","IT","Italy",1960,804.492623346178,1.36986301369865,NA,50199700,NA,NA,NA
"956","IT","Italy",1961,887.336744604475,2.7027027027027,NA,50536350,NA,10.2976856287032,NA
"957","IT","Italy",1962,990.26015216342,3.94736842105262,NA,50879450,NA,11.5991373269257,23.0912656531973
"958","IT","Italy",1963,1126.01933699825,7.59493670886076,NA,51252000,NA,13.7094464053953,26.8987612476441
"959","IT","Italy",1964,1222.5445404629,5.88235294117646,NA,51675350,NA,8.57225096346635,23.4569055204341
"960","IT","Italy",1965,1304.45381661965,4.44444444444447,NA,52112350,NA,6.69990118525549,15.8464844926262
"961","IT","Italy",1966,1402.44235441032,3.19148936170212,NA,52519000,NA,7.51184415593926,14.7150314768331
"962","IT","Italy",1967,1533.69287748547,3.09278350515465,NA,52900500,NA,9.35871072792411,17.5735666487502
"963","IT","Italy",1968,1651.93937679756,2,NA,53235750,NA,7.70992035289088,17.7901802239954
"964","IT","Italy",1969,1813.38812575706,1.96078431372549,NA,53537950,NA,9.77328534128677,18.2367182098516
"965","IT","Italy",1970,2100.67944805274,4.80769230769231,NA,53821850,NA,15.8427927378062,27.1644394193875
"966","IT","Italy",1971,2298.84187119849,5.50458715596332,NA,54073490,NA,9.4332537660346,26.770537346425
"967","IT","Italy",1972,2663.29643186048,5.2173913043478,NA,54381345,NA,15.8538334118642,26.7826195152843
"968","IT","Italy",1973,3195.84334157327,10.7438016528926,NA,54751406,NA,19.9957805425652,39.0197116910496
"969","IT","Italy",1974,3610.51629796974,19.4029850746268,NA,55110868,NA,12.9753843375918,35.5656942568562
"970","IT","Italy",1975,4094.93815495881,16.875,NA,55441001,NA,13.4169691260352,28.1332567741862
"971","IT","Italy",1976,4021.26057494225,16.5775401069519,NA,55718260,NA,-1.79923547629992,11.3763307813755
"972","IT","Italy",1977,4590.08624933482,17.4311926605505,NA,55955411,NA,14.1454567241204,12.0917111721554
"973","IT","Italy",1978,5594.02900947658,12.109375,NA,56155143,NA,21.8719802985673,39.1113285305297
"974","IT","Italy",1979,6969.76645696384,14.6341463414634,NA,56317749,NA,24.5929623381768,51.8439105141842
"975","IT","Italy",1980,8432.09448073979,21.2765957446809,NA,56433883,NA,20.9810189883029,50.7338354244388
"976","IT","Italy",1981,7600.45720656011,17.7944862155388,NA,56501675,NA,-9.86276038627495,9.04895097261279
"977","IT","Italy",1982,7534.34195379232,16.3829787234043,NA,56543548,NA,-0.869885205204815,-10.6468508980548
"978","IT","Italy",1983,7809.58359010613,14.6252285191956,NA,56564074,NA,3.65316092635363,2.75149741472815
"979","IT","Italy",1984,7716.99606199519,10.8452950558214,NA,56576718,NA,-1.18556293101515,2.42428747358531
"980","IT","Italy",1985,7967.2306418302,9.20863309352518,NA,56593071,NA,3.24264231606091,2.01863581976113
"981","IT","Italy",1986,11281.8009848058,5.79710144927537,NA,56596155,NA,41.602540355405,46.1942042495866
"982","IT","Italy",1987,14192.9439194767,4.73225404732252,NA,56601931,NA,25.8038848459709,78.1414968076832
"983","IT","Italy",1988,15698.4442742376,5.11296076099883,NA,56629288,NA,10.6073860595964,39.1483885895531
"984","IT","Italy",1989,16338.5606859803,6.22171945701355,NA,56671781,NA,4.07757864767009,15.1174892163085
"985","IT","Italy",1990,20764.6520469427,6.49627263045795,NA,56719240,18279.5179110322,27.0898486471964,32.2720371789907
"986","IT","Italy",1991,21892.078396751,6.29999999999999,10.1000003814697,56758521,19165.2678918566,5.42954607310309,33.9902505337329
"987","IT","Italy",1992,23175.2454717818,5.0799623706491,9.30000019073486,56797087,19752.2820543988,5.86133053141832,11.6091202462216
"988","IT","Italy",1993,18683.7579959513,4.4762757385855,10.1999998092651,56831821,20037.5170043925,-19.3805389517852,-14.6551658671013
"989","IT","Italy",1994,19280.8670794751,4.02742073693231,11.1000003814697,56843400,20899.8799976921,3.19587249874032,-16.8040437675126
"990","IT","Italy",1995,20603.8933884774,5.24437122460213,11.6999998092651,56844303,21951.3454023464,6.86186105401188,10.2770298830791
"991","IT","Italy",1996,23028.5053084073,3.97452428385338,11.8999996185303,56860281,22653.4121063205,11.7677366807084,19.4370834749524
"992","IT","Italy",1997,21787.7018501261,2.04310552039099,12,56890372,23442.9683769414,-5.38811981786853,5.745557110632
"993","IT","Italy",1998,22260.8118499567,1.96293969849278,12.1000003814697,56906744,24669.4918430944,2.17145435110615,-3.3336660289903
"994","IT","Italy",1999,21945.506342157,1.65562913907255,11.6999998092651,56916317,25168.3780168235,-1.41641513312692,0.724282409941216
"995","IT","Italy",2000,20059.2112202286,2.51931830210645,10.8000001907349,56942108,26650.8041638446,-8.59535930736241,-9.89002847051322
"996","IT","Italy",2001,20409.0033295752,2.787816210635,9.60000038146973,56974100,28258.1414883221,1.74379792657975,-7.00144707816653
"997","IT","Italy",2002,22205.8425305754,2.4610748367655,9.19999980926514,57059007,27910.2038541528,8.80414967837432,10.7014741844985
"998","IT","Italy",2003,27399.1046069552,2.67647058823527,8.89999961853027,57313203,28474.3821204848,23.3869175160958,34.2500864177452
"999","IT","Italy",2004,31188.6228063588,2.21522008975457,7.90000009536743,57685327,28783.9447317662,13.830810363203,40.4523280907488
"1000","IT","Italy",2005,31973.9339439793,1.99906585707621,7.69999980926514,57969484,29666.3692953683,2.51794105336511,16.6970030687163
"1001","IT","Italy",2006,33426.1668196693,2.06978661049542,6.80000019073486,58143979,31968.2064519036,4.54192742824333,7.17423153693822
"1002","IT","Italy",2007,37716.4482078955,1.82144459398838,6.09999990463257,58438310,33727.7473747781,12.8350983568407,17.9599866377954
"1003","IT","Italy",2008,40659.6712170414,3.37504406062734,6.69999980926514,58826731,35187.7605517227,7.8035529563194,21.6402450104318
"1004","IT","Italy",2009,36995.1069336424,0.750149177393313,7.80000019073486,59095365,34159.2004325987,-9.01277401835729,-1.9125376553938
"1005","IT","Italy",2010,35877.8719327318,1.53989339199557,8.39999961853027,59277417,34740.0546206017,-3.01995343036733,-11.760545870586
"1006","IT","Italy",2011,38364.9426699518,2.74143821348254,8.39999961853027,59379449,35901.2598817372,6.93204642093338,3.70274841688242
"1007","IT","Italy",2012,34844.4980928484,3.04136253041364,10.6999998092651,59539717,35931.1008842664,-9.17620184497417,-2.88025399561294
"1008","JP","Japan",1960,478.995340162869,3.59374999980489,NA,92500572,NA,NA,NA
"1009","JP","Japan",1961,563.586759838827,5.40472599307007,NA,94943000,NA,17.6601759105203,NA
"1010","JP","Japan",1962,633.640315173776,6.77319341749141,NA,95832000,NA,12.4299505110771,32.2852775474443
"1011","JP","Japan",1963,717.866915230894,7.66138038880731,NA,96812000,NA,13.2924938707568,27.3746947916569
"1012","JP","Japan",1964,835.657252484116,3.83817427393041,NA,97826000,NA,16.4083808229741,31.8819577089152
"1013","JP","Japan",1965,919.776688184802,6.59340659352516,NA,98883000,NA,10.066260473493,28.1263516495903
"1014","JP","Japan",1966,1058.50356090902,5.07966260552164,NA,99790000,NA,15.0826689245624,26.6671901383564
"1015","JP","Japan",1967,1228.9092104006,3.97788084148371,NA,100725000,NA,16.0987318120346,33.6095191568594
"1016","JP","Japan",1968,1450.61965234374,5.36970320889427,NA,101061000,NA,18.0412385281795,37.0443809464353
"1017","JP","Japan",1969,1669.09819990781,5.24259198932247,NA,103172000,NA,15.0610497528472,35.8194881917857
"1018","JP","Japan",1970,2003.64704735892,7.67326732685151,NA,104345000,NA,20.0436887098427,38.1235283915852
"1019","JP","Japan",1971,2234.26166584905,6.35042081101761,NA,105697000,NA,11.5097426362648,33.8604083314245
"1020","JP","Japan",1972,2917.65897572505,4.84412470023972,NA,107188000,NA,30.5871653406495,45.6174119873519
"1021","JP","Japan",1973,3931.3016274222,11.6193961573652,NA,108079000,NA,34.7416425336431,75.9552915181155
"1022","JP","Japan",1974,4281.35992840974,23.1762295081967,NA,110162000,NA,8.90438674422133,46.7395594903549
"1023","JP","Japan",1975,4581.57438948162,11.7784062551988,NA,111940000,NA,7.01212853139845,16.5409023190574
"1024","JP","Japan",1976,5111.29514922063,9.39127846405708,NA,112771000,NA,11.561980985295,19.3848504841582
"1025","JP","Japan",1977,6230.33568811117,8.13605442176866,NA,113863000,NA,21.8934830844423,35.9867844209793
"1026","JP","Japan",1978,8675.01399673352,4.21489682939109,NA,114898000,NA,39.2383080302932,69.7224234459692
"1027","JP","Japan",1979,8953.59152027864,3.69431365447301,NA,115870000,NA,3.21126310170814,43.7096164395127
"1028","JP","Japan",1980,9307.8392945921,7.81231808126678,NA,116782000,NA,3.95648800273207,7.29480434379546
"1029","JP","Japan",1981,10212.378135897,4.913606911447,NA,117648000,NA,9.7180324313339,14.0590132213133
"1030","JP","Japan",1982,9428.87465037062,2.717447246526,NA,118449000,NA,-7.67209630411479,1.30035932022207
"1031","JP","Japan",1983,10213.9582793056,1.87393526405459,NA,119259000,NA,8.32637677396761,0.0154728251105835
"1032","JP","Japan",1984,10786.7861809452,2.29195357072588,NA,120018000,NA,5.60828511312996,14.4016288361751
"1033","JP","Japan",1985,11465.7257816258,2.03865756322727,NA,120754000,NA,6.29417872285207,12.2554593242895
"1034","JP","Japan",1986,16882.2739520677,0.603147676938991,NA,121492000,NA,47.2412150229695,56.5088402502141
"1035","JP","Japan",1987,20355.6052224352,0.140515222482436,NA,122091000,NA,20.5738354929497,77.5343803796156
"1036","JP","Japan",1988,24592.7720053564,0.664172123479922,NA,122613000,NA,20.8157248906122,45.6721533792214
"1037","JP","Japan",1989,24505.7672958689,2.27674007991826,NA,123116000,NA,-0.353781629287462,20.3883010506587
"1038","JP","Japan",1990,25123.6317862131,3.03470834090493,NA,123537000,19229.6658066199,2.52130236480438,2.15860083093145
"1039","JP","Japan",1991,28540.7714825993,3.29805996472667,2.09999990463257,123921000,20466.647038504,13.6012966814033,16.46552886108
"1040","JP","Japan",1992,31013.6471483654,1.70735871606618,2.20000004768372,124229000,21052.3192100673,8.66436167387332,23.44412389209
"1041","JP","Japan",1993,35451.2975115738,1.26741648480815,2.5,124536000,21536.8556246016,14.3087020432626,24.2128214130011
"1042","JP","Japan",1994,38814.8943789814,0.687940323248397,2.90000009536743,124961000,22109.6812192212,9.48793726466425,25.1542399811793
"1043","JP","Japan",1995,42522.0665906054,-0.123477115574581,3.20000004768372,125439000,22921.5410255259,9.5509011964012,19.9450219747901
"1044","JP","Japan",1996,37422.8641429074,0.131871754719204,3.40000009536743,125757000,23888.6125876517,-11.991897046755,-3.58633008886351
"1045","JP","Japan",1997,34304.1489712264,1.7614618487115,3.40000009536743,126057000,24626.4168932302,-8.33371587960638,-19.3262422979099
"1046","JP","Japan",1998,30969.7380327708,0.663269432985194,4.09999990463257,126400000,24328.8203302384,-9.7201389291203,-17.2438060472708
"1047","JP","Japan",1999,35004.0612719044,-0.329449578143192,4.69999980926514,126631000,24606.920710743,13.0266624627714,2.04031384444217
"1048","JP","Japan",2000,37299.6441291293,-0.653015156401156,4.80000019073486,126843000,25938.1978920515,6.55804719170522,20.4390043262893
"1049","JP","Japan",2001,32716.4186748897,-0.803375801347075,5,127149000,26559.5315639375,-12.2875849388073,-6.53536336610989
"1050","JP","Japan",2002,31235.5881843914,-1.31088291495058,5.40000009536743,127445000,27241.1032181021,-4.52626097377479,-16.2576777508774
"1051","JP","Japan",2003,33690.9377297154,0.167794546882375,5.19999980926514,127718000,27941.1763434632,7.86074374789892,2.97868499761453
"1052","JP","Japan",2004,36441.5044939422,-0.00827540549453714,4.69999980926514,127761000,29377.3436609935,8.16411459453324,16.6666184699932
"1053","JP","Japan",2005,35781.1700525965,-0.273110982371932,4.40000009536743,127773000,30441.3480837946,-1.81203946026836,6.20413815623041
"1054","JP","Japan",2006,34075.9789494111,0.240663900414279,4.09999990463257,127854000,31790.6552616674,-4.76561023767208,-6.49129495991124
"1055","JP","Japan",2007,34033.7012549361,0.0579518172040643,3.90000009536743,128001000,33313.8653324181,-0.124068906539018,-4.88376650369931
"1056","JP","Japan",2008,37865.6180313874,1.37348998841601,4,128063000,33495.1780721489,11.2591832071028,11.1211451550735
"1057","JP","Japan",2009,39322.6047284114,-1.34671890303624,5,128047000,31857.372226654,3.84778269251088,15.5401948023747
"1058","JP","Japan",2010,42909.2341523544,-0.719781583519478,5,128070000,33740.5178163254,9.12103724744252,13.319777632538
"1059","JP","Japan",2011,46203.7095189836,-0.283333333333303,4.5,127817277,34315.7984145976,7.67777713051641,17.499107289809
"1060","JP","Japan",2012,46679.2654322303,-0.033428046130773,4.30000019073486,127561489,35718.9792997334,1.02925916165087,8.78606051669425
"1061","LT","Lithuania",1960,NA,NA,NA,2778550,NA,NA,NA
"1062","LT","Lithuania",1961,NA,NA,NA,2823550,NA,NA,NA
"1063","LT","Lithuania",1962,NA,NA,NA,2863350,NA,NA,NA
"1064","LT","Lithuania",1963,NA,NA,NA,2898950,NA,NA,NA
"1065","LT","Lithuania",1964,NA,NA,NA,2935200,NA,NA,NA
"1066","LT","Lithuania",1965,NA,NA,NA,2971450,NA,NA,NA
"1067","LT","Lithuania",1966,NA,NA,NA,3008050,NA,NA,NA
"1068","LT","Lithuania",1967,NA,NA,NA,3044400,NA,NA,NA
"1069","LT","Lithuania",1968,NA,NA,NA,3078850,NA,NA,NA
"1070","LT","Lithuania",1969,NA,NA,NA,3107321,NA,NA,NA
"1071","LT","Lithuania",1970,NA,NA,NA,3139689,NA,NA,NA
"1072","LT","Lithuania",1971,NA,NA,NA,3179041,NA,NA,NA
"1073","LT","Lithuania",1972,NA,NA,NA,3213622,NA,NA,NA
"1074","LT","Lithuania",1973,NA,NA,NA,3244438,NA,NA,NA
"1075","LT","Lithuania",1974,NA,NA,NA,3273894,NA,NA,NA
"1076","LT","Lithuania",1975,NA,NA,NA,3301652,NA,NA,NA
"1077","LT","Lithuania",1976,NA,NA,NA,3328664,NA,NA,NA
"1078","LT","Lithuania",1977,NA,NA,NA,3355036,NA,NA,NA
"1079","LT","Lithuania",1978,NA,NA,NA,3379514,NA,NA,NA
"1080","LT","Lithuania",1979,NA,NA,NA,3397842,NA,NA,NA
"1081","LT","Lithuania",1980,NA,NA,NA,3413202,NA,NA,NA
"1082","LT","Lithuania",1981,NA,NA,NA,3432947,NA,NA,NA
"1083","LT","Lithuania",1982,NA,NA,NA,3457179,NA,NA,NA
"1084","LT","Lithuania",1983,NA,NA,NA,3485192,NA,NA,NA
"1085","LT","Lithuania",1984,NA,NA,NA,3514205,NA,NA,NA
"1086","LT","Lithuania",1985,NA,NA,NA,3544543,NA,NA,NA
"1087","LT","Lithuania",1986,NA,NA,NA,3578914,NA,NA,NA
"1088","LT","Lithuania",1987,NA,NA,NA,3616367,NA,NA,NA
"1089","LT","Lithuania",1988,NA,NA,NA,3655049,NA,NA,NA
"1090","LT","Lithuania",1989,NA,NA,NA,3684255,NA,NA,NA
"1091","LT","Lithuania",1990,NA,NA,NA,3697838,NA,NA,NA
"1092","LT","Lithuania",1991,NA,NA,15.6999998092651,3704134,NA,NA,NA
"1093","LT","Lithuania",1992,NA,NA,9.80000019073486,3700114,NA,NA,NA
"1094","LT","Lithuania",1993,NA,410.240987732613,12.8000001907349,3682613,NA,NA,NA
"1095","LT","Lithuania",1994,NA,72.1501390176085,17.3999996185303,3657144,NA,NA,NA
"1096","LT","Lithuania",1995,2168.79609901209,39.6567967698526,17.1000003814697,3629102,6180.42800916404,NA,NA
"1097","LT","Lithuania",1996,2328.15380783134,24.6181274996386,15.6000003814697,3601613,6633.18479175415,7.34774969817768,NA
"1098","LT","Lithuania",1997,2830.73753338088,8.87789034104075,14.1000003814697,3575137,7302.5803954644,21.5872217659749,30.5211464863069
"1099","LT","Lithuania",1998,3166.89564814117,5.07493429931087,13.6999998092651,3549331,7990.72286642998,11.8752837660227,36.0260493739077
"1100","LT","Lithuania",1999,3113.54642795619,0.753709399398668,13.3999996185303,3524238,8016.96335406533,-1.68459040373792,9.99064347154568
"1101","LT","Lithuania",2000,3297.35470084107,1.00678733031666,15.8999996185303,3499536,8695.47280999394,5.9035019113409,4.11946168092005
"1102","LT","Lithuania",2001,3530.14733731891,1.35513495352232,16.7999992370605,3470818,9664.28746662813,7.05998163978114,13.3802697021668
"1103","LT","Lithuania",2002,4146.98792783931,0.298342541436456,13,3443067,10732.6678248093,17.473508371718,25.7671164943681
"1104","LT","Lithuania",2003,5505.5356688311,-1.14575300209323,12.8999996185303,3415213,12315.6492844364,32.7598672731037,55.9576737953511
"1105","LT","Lithuania",2004,6706.96699843928,1.18132174300675,11.3000001907349,3377075,13251.4535088409,21.8222422281256,61.7310470911785
"1106","LT","Lithuania",2005,7863.16200865166,2.64346293644675,8.30000019073486,3322528,14681.932829453,17.238716255521,42.8228329019457
"1107","LT","Lithuania",2006,9240.64254797441,3.7450370211397,5.59999990463257,3269909,16728.8592482688,17.5181503040016,37.7767707836451
"1108","LT","Lithuania",2007,12297.9153480396,5.73024410426138,4.30000019073486,3231294,19277.117277954,33.0850672363185,56.3991093469584
"1109","LT","Lithuania",2008,14961.5681759187,10.9274114654667,5.80000019073486,3198231,20796.7615584181,21.6593849648161,61.9104742797171
"1110","LT","Lithuania",2009,11837.3910271086,4.43601728547483,13.6999998092651,3162916,18277.9040133354,-20.8813482121386,-3.74473484243336
"1111","LT","Lithuania",2010,11988.757967609,1.33423408208077,17.7999992370605,3097282,20085.0600067842,1.27871876627001,-19.8696431641074
"1112","LT","Lithuania",2011,14367.2093249849,4.133333333333,15.3000001907349,3028115,22541.6282736697,19.8390138811873,21.371417840999
"1113","LT","Lithuania",2012,14342.5234770018,3.08696382842574,13.1999998092651,2987773,24475.0582619659,-0.171820758121562,19.6331055790113
"1114","LU","Luxembourg",1960,2242.0158166161,0.449619699131422,NA,313970,NA,NA,NA
"1115","LU","Luxembourg",1961,2222.36636636277,0.482428094917918,NA,316845,NA,-0.876418895339785,NA
"1116","LU","Luxembourg",1962,2311.79884893619,0.895956853001362,NA,320750,NA,4.0242006865767,3.11251293603336
"1117","LU","Luxembourg",1963,2441.03855530008,2.87632310220197,NA,324100,NA,5.59043908268064,9.83961025720523
"1118","LU","Luxembourg",1964,2755.63311653279,3.28708644610458,NA,327750,NA,12.8877342207336,19.1986542341622
"1119","LU","Luxembourg",1965,2780.09271886584,3.32713370531103,NA,331500,NA,0.887621874853419,13.8897504437032
"1120","LU","Luxembourg",1966,2900.43321843978,3.31499999941698,NA,333895,NA,4.32865057907254,5.25469450335178
"1121","LU","Luxembourg",1967,2909.66062936858,2.18264530805086,NA,334995,NA,0.318139058335697,4.66056076559914
